TMS_ID,vt_hours
EP000008910083,2.384722222
EP000008910084,1.267222222
EP000008910085,1.319444444
EP000008910086,0.898333333
EP000008910087,2.426666667
EP000008910089,1.216388889
EP000008910090,0.495277778
EP000008910091,2.494166667
EP000008910092,1.629722222
EP000008910094,4.713333333
EP000008910095,1.685
EP000008910096,2.306111111
EP000008910097,2.808888889
EP000008910098,2.836111111
EP000008910099,4.619166667
EP000008910100,0.179722222
EP000008910101,0.815
EP000008910104,1.899722222
EP000008910105,3.363611111
EP000008910106,2.030555556
EP000008910107,0.085555556
EP000010050008,48.40305556
EP000010050011,57.44194444
EP000010050013,53.28555556
EP000010050014,73.53138889
EP000010050015,45.5075
EP000010050016,414.1986111
EP000010050018,222.2358333
EP000010050019,278.4719444
EP000010050021,309.0102778
EP000010050022,247.9722222
EP000011895254,6.03
EP000011895255,8.31
EP000011895256,16.84166667
EP000011895258,11.29305556
EP000011895259,14.6525
EP000011895260,11.60611111
EP000011895261,8.070277778
EP000011895262,6.865277778
EP000011895263,7.562222222
EP000011895264,10.57055556
EP000011895265,7.624166667
EP000011895266,8.593611111
EP000011895267,7.538611111
EP000011895268,10.34111111
EP000011895269,8.259722222
EP000011895270,11.69527778
EP000011895271,7.104166667
EP000011895272,9.989444444
EP000011895273,6.173888889
EP000011895274,11.30472222
EP000011895275,7.995277778
EP000011895276,7.095
EP000011895277,11.51222222
EP000011895278,6.435555556
EP000011895279,6.478611111
EP000011895280,9.755833333
EP000011895281,6.825
EP000011895282,7.804722222
EP000011895283,7.644444444
EP000011895284,11.50083333
EP000011895285,12.91694444
EP000011895286,6.245
EP000011895287,11.12888889
EP000011895288,6.636944444
EP000011895289,7.635555556
EP000011895290,7.221666667
EP000011895291,7.796944444
EP000011895293,6.787777778
EP000011895295,5.005555556
EP000011895296,7.546111111
EP000011895297,6.329722222
EP000011895298,6.169444444
EP000011895300,10.16361111
EP000011895301,7.651111111
EP000011895302,9.855277778
EP000011895303,12.12694444
EP000011895305,11.63027778
EP000011895306,9.45
EP000011895307,12.6275
EP000011895308,13.45083333
EP000011895309,12.73194444
EP000011895310,16.40694444
EP000011895312,31.87916667
EP000011895313,27.08055556
EP000011895314,21.71861111
EP000011895315,23.30972222
EP000011895317,26.58611111
EP000011895318,20.99166667
EP000011895319,16.34444444
EP000011895320,19.89611111
EP000011895321,23.80333333
EP000011895322,24.58111111
EP000011895323,17.38277778
EP000011895324,24.32333333
EP000011895325,20.15083333
EP000011895326,28.25305556
EP000011895327,40.24638889
EP000011895328,57.86305556
EP000011895329,31.39888889
EP000011895330,48.405
EP000011895331,42.43388889
EP000011895332,35.79111111
EP000011895333,51.34972222
EP000011895334,55.75527778
EP000011895335,57.83055556
EP000011895336,63.7325
EP000011895337,73.39027778
EP000011895338,93.43305556
EP000011895339,88.54027778
EP000011895340,83.68777778
EP000011895341,105.1113889
EP000011895342,138.0536111
EP000011895343,156.8097222
EP000011895344,196.4047222
EP000011895345,251.1811111
EP000011895346,345.3183333
EP000011895347,438.8002778
EP000011895348,805.1111111
EP000011895349,1040.325278
EP000011895350,1074.829722
EP000011895351,916.6111111
EP000011895352,859.0377778
EP000011895353,886.5575
EP000011895354,733.6427778
EP000011895355,247.81
EP000011895356,68.57833333
EP000011895357,215.415
EP000012010004,0.534444444
EP000012010005,0.550833333
EP000012010008,0.425555556
EP000012010029,0.831944444
EP000012010036,0.033611111
EP000012010040,0.060555556
EP000012010041,0.023611111
EP000012010044,0.296111111
EP000012010050,0.403333333
EP000012010052,0.150833333
EP000012010053,0.413055556
EP000012010054,0.412777778
EP000012010055,0.021388889
EP000012010056,0.4025
EP000012010058,0.400555556
EP000012010059,0.380277778
EP000012010060,0.414166667
EP000012010061,0.413333333
EP000012010062,0.403055556
EP000012010063,0.403611111
EP000012010064,0.389166667
EP000012010065,0.399166667
EP000012010066,0.39
EP000012010069,0.168333333
EP000012010070,0.393055556
EP000012010072,0.398333333
EP000012010073,0.414444444
EP000012010074,0.399722222
EP000012010075,0.039444444
EP000012010076,0.388055556
EP000012010078,0.398611111
EP000012010081,0.028055556
EP000012010082,0.288333333
EP000012010091,0.566388889
EP000012010093,0.424722222
EP000012010094,0.0025
EP000012010095,0.9025
EP000012010096,0.837222222
EP000012010107,0.834166667
EP000012010114,0.853611111
EP000012010116,0.425
EP000012010117,0.408055556
EP000012010119,0.404166667
EP000012010121,0.424722222
EP000012010122,0.411666667
EP000012010127,0.42
EP000012010130,0.44
EP000012010132,0.406666667
EP000012010134,0.434722222
EP000012010135,0.431944444
EP000012010137,0.417777778
EP000012010139,0.173333333
EP000012010140,2.815
EP000012010142,1.19
EP000012010143,1.911666667
EP000012010145,0.4375
EP000012010146,0.499166667
EP000012010153,0.345
EP000012010158,0.120833333
EP000012010168,0.013055556
EP000012010169,0.127777778
EP000012010172,1.156388889
EP000012010182,0.333333333
EP000012010184,0.964444444
EP000012010185,0.59
EP000012010186,0.536388889
EP000012010187,1.288611111
EP000012010188,1.100555556
EP000012010189,0.024444444
EP000012010190,0.416388889
EP000012010191,0.313888889
EP000012010192,0.411111111
EP000012010194,0.428888889
EP000012010196,0.482777778
EP000012010199,0.435
EP000012010200,0.768333333
EP000012010201,0.418055556
EP000012010202,0.413611111
EP000012010205,0.200277778
EP000012010218,0.041111111
EP000012010219,0.438055556
EP000012010221,0.36
EP000012010222,0.436666667
EP000012010223,0.434722222
EP000012010226,1.739444444
EP000012010227,0.867777778
EP000012010228,0.370833333
EP000012010231,0.418333333
EP000012010232,0.458333333
EP000012010238,0.437777778
EP000012010239,0.23
EP000012010243,1.686666667
EP000012010244,9.080833333
EP000012010245,4.353888889
EP000012010246,3.581944444
EP000012010247,4.071388889
EP000012010248,3.544166667
EP000012010249,4.443333333
EP000012010251,0.433333333
EP000012010252,0.418333333
EP000012010253,0.494444444
EP000012010254,0.201388889
EP000012010255,1.285833333
EP000012010256,0.418055556
EP000012010258,0.836388889
EP000012010259,0.416944444
EP000012010260,0.401111111
EP000012010261,0.417777778
EP000012010262,0.434444444
EP000012010264,0.43
EP000012010267,0.408611111
EP000012010283,0.421388889
EP000012010286,0.4325
EP000012010290,0.866111111
EP000012010291,0.432777778
EP000012010298,0.419722222
EP000012010299,0.420277778
EP000012010312,0.010277778
EP000012010313,0.415
EP000012010314,0.426666667
EP000012010316,0.415
EP000012010330,0.427222222
EP000012010334,0.840277778
EP000012010398,0.836388889
EP000012010448,0.466111111
EP000012010449,0.074722222
EP000012010451,0.413888889
EP000012610001,11.16972222
EP000012610002,2.5175
EP000012610003,2.758333333
EP000012610004,2.079722222
EP000012610005,1.850277778
EP000012610006,1.397777778
EP000012610007,0.516666667
EP000012610008,0.786666667
EP000012610009,0.046111111
EP000012610010,0.035833333
EP000012610011,0.930555556
EP000012610012,0.863333333
EP000012610013,0.441944444
EP000012610014,0.647222222
EP000012610015,0.933611111
EP000012610017,0.465
EP000012610018,0.016944444
EP000012610019,0.914722222
EP000012610020,0.570277778
EP000012610025,0.403611111
EP000012610026,0.386666667
EP000012610028,0.910277778
EP000012610029,0.394166667
EP000012610031,0.399444444
EP000012610032,0.453333333
EP000012610033,0.819444444
EP000012610034,1.368611111
EP000012610035,1.229444444
EP000012610036,2.274166667
EP000012610037,2.903055556
EP000012610040,0.879444444
EP000012610042,0.338888889
EP000012610044,0.378055556
EP000012610045,1.768611111
EP000012610046,0.788888889
EP000012610047,0.4225
EP000012610049,2.119722222
EP000012610051,4.012222222
EP000012610055,0.831944444
EP000012610056,1.114722222
EP000012610057,0.481666667
EP000012610058,0.409166667
EP000012610059,0.712222222
EP000012610060,0.027222222
EP000012610061,0.173611111
EP000012610062,0.439722222
EP000012610063,0.0925
EP000012610064,0.401388889
EP000012610066,0.418888889
EP000012610067,2.106666667
EP000012610068,2.665555556
EP000012610069,0.686944444
EP000012610070,0.624722222
EP000012610071,1.258888889
EP000012610072,1.274444444
EP000012610073,0.613333333
EP000012610074,1.355833333
EP000012610075,0.850555556
EP000012610076,1.113055556
EP000012610077,3.362777778
EP000012610078,2.298333333
EP000012610079,0.473611111
EP000012610080,1.5
EP000012610081,0.521944444
EP000012610082,0.425277778
EP000012610083,1.452222222
EP000012610084,0.423055556
EP000012610085,2.971666667
EP000012610086,0.493055556
EP000012610087,0.339166667
EP000012610088,2.115833333
EP000012610089,1.169722222
EP000012610091,0.427222222
EP000012610093,8.33E-04
EP000012610096,2.089444444
EP000012610098,0.313888889
EP000012610100,0.423333333
EP000012610101,0.438611111
EP000012610102,2.140277778
EP000012610103,1.212777778
EP000012610104,1.586666667
EP000012610105,2.520833333
EP000012610106,1.056388889
EP000012610107,0.37
EP000012610108,0.420277778
EP000012610109,0.419444444
EP000012610110,2.449166667
EP000012610111,0.42
EP000012610112,0.814166667
EP000012610113,0.410277778
EP000012610114,2.275833333
EP000012610115,1.286388889
EP000012610116,3.082777778
EP000012610117,1.322777778
EP000012610118,1.632777778
EP000012610119,1.193055556
EP000012610120,0.671388889
EP000012610121,1.958333333
EP000012610122,0.541944444
EP000012610123,1.118888889
EP000012610125,0.879722222
EP000012610127,2.915277778
EP000012610128,8.1
EP000012610129,1.304722222
EP000012610130,0.997777778
EP000012610131,1.371944444
EP000012610132,4.383888889
EP000012610133,1.774722222
EP000012610134,0.915277778
EP000012610135,3.484722222
EP000012610136,1.252777778
EP000012610137,0.810555556
EP000012610138,3.288055556
EP000012610139,4.195555556
EP000012610140,1.264722222
EP000012610141,1.890833333
EP000012610142,2.519722222
EP000012610143,4.712777778
EP000012610144,2.461111111
EP000012610145,3.741666667
EP000012610146,3.320555556
EP000012610147,2.130833333
EP000012610148,1.954722222
EP000012610149,4.034166667
EP000012610150,2.149444444
EP000012610151,1.574722222
EP000012610152,3.307777778
EP000012610153,1.211111111
EP000012610154,0.834166667
EP000012610155,1.34
EP000012610156,2.366111111
EP000012610157,0.938611111
EP000012610158,1.690555556
EP000012610159,1.215
EP000012610160,0.904166667
EP000012610161,0.8625
EP000012610163,0.7025
EP000012610164,0.844166667
EP000012610165,1.402222222
EP000012610166,1.267777778
EP000012610167,1.246111111
EP000012610168,1.573611111
EP000012610169,1.163611111
EP000012610170,0.721388889
EP000012610171,0.782222222
EP000012610172,1.041388889
EP000012610173,2.028055556
EP000012610174,0.806666667
EP000012610175,0.508333333
EP000012610176,2.771111111
EP000012610177,0.940833333
EP000012610178,1.21
EP000012610179,1.081666667
EP000012610180,0.658888889
EP000012610181,0.557777778
EP000012610182,0.329444444
EP000012610183,0.495277778
EP000012610184,2.359166667
EP000012610185,0.768888889
EP000012610186,0.6525
EP000012610187,0.621388889
EP000012610188,0.316666667
EP000012610189,0.491388889
EP000012610190,0.213333333
EP000012610191,2.061666667
EP000012610192,3.108333333
EP000012610195,0.778333333
EP000012610196,0.403888889
EP000015221465,22.50333333
EP000015221467,32.92416667
EP000015560002,1.714444444
EP000015560005,4.326666667
EP000015560011,1.613333333
EP000015560014,6.150833333
EP000015560038,46.20277778
EP000015560041,19.16083333
EP000015560044,20.18861111
EP000015560047,13.00444444
EP000015560050,9.823611111
EP000015560067,10.29944444
EP000015560069,5.543888889
EP000015560197,1.535833333
EP000015560200,0.425
EP000015560201,29.46416667
EP000015560202,10.35555556
EP000015560203,9.4975
EP000015560204,13.78666667
EP000015560205,8.447222222
EP000015560206,6.209444444
EP000015560207,14.58333333
EP000015560214,15.10861111
EP000015560215,26.55777778
EP000015560216,2.926111111
EP000015560217,3.286944444
EP000015560220,4.784722222
EP000015560221,3.72
EP000015560223,8.943611111
EP000015560224,14.03472222
EP000015560227,34.16333333
EP000015560228,23.26722222
EP000015560230,24.21111111
EP000015560231,16.66833333
EP000015560234,28.89083333
EP000015560235,25.18805556
EP000015560236,20.66888889
EP000015560237,38.75861111
EP000017620794,72.17805556
EP000017620806,39.60861111
EP000017620809,33.95944444
EP000017620810,95.48333333
EP000017710001,63.25111111
EP000017710004,114.6466667
EP000017710018,87.78527778
EP000017710022,67.345
EP000017710136,75.66
EP000017710177,31.49888889
EP000017710179,10.42694444
EP000017710181,2.837222222
EP000017710184,4.654722222
EP000017710187,8.381666667
EP000018074456,7.011666667
EP000018074609,79.51472222
EP000018074610,146.8013889
EP000018074611,198.0622222
EP000018074612,268.1469444
EP000018074613,305.415
EP000018074614,567.5386111
EP000018074615,611.2136111
EP000018074616,822.4897222
EP000018074617,1163.149722
EP000018074618,1488.829167
EP000018074619,2379.747778
EP000018074620,2184.9425
EP000018074621,2015.169722
EP000018074622,2073.295833
EP000018074623,2008.688611
EP000018074624,1627.627222
EP000018074625,336.7202778
EP000018074626,186.9927778
EP000018880087,31.30083333
EP000018880088,15.04583333
EP000018880089,15.53194444
EP000018880090,17.60305556
EP000018880091,21.56972222
EP000018980001,18.04777778
EP000018980002,24.28444444
EP000018980003,41.35333333
EP000018980004,13.615
EP000018980005,10.45861111
EP000018980006,9.219722222
EP000018980007,15.26583333
EP000018980009,13.37638889
EP000018980010,13.86416667
EP000018980011,18.75305556
EP000018980012,10.27916667
EP000018980013,9.176944444
EP000018980014,13.565
EP000018980015,9.125833333
EP000018980016,8.901111111
EP000018980017,8.056111111
EP000018980018,7.705833333
EP000018980019,12.78222222
EP000018980020,9.706388889
EP000018980022,4.101388889
EP000018980023,9.724722222
EP000018980024,5.976944444
EP000018980025,4.290833333
EP000018980026,6.346388889
EP000018980027,4.315
EP000018980028,7.873333333
EP000018980029,9.365555556
EP000018980030,3.675555556
EP000018980031,7.321944444
EP000018980032,12.605
EP000018980033,12.56416667
EP000018980034,13.87333333
EP000018980035,4.974722222
EP000018980036,2.327777778
EP000018980037,10.01277778
EP000018980038,10.22583333
EP000018980039,8.341111111
EP000018980040,4.186944444
EP000018980041,9.947777778
EP000018980042,4.080833333
EP000018980043,4.8
EP000018980044,7.013611111
EP000018980045,6.811944444
EP000018980046,9.983333333
EP000018980047,7.109444444
EP000018980048,12.33833333
EP000018980049,12.99472222
EP000018980050,5.414444444
EP000018980051,12.37305556
EP000018980052,5.389444444
EP000018980053,3.979444444
EP000018980054,5.478611111
EP000018980055,7.355277778
EP000018980056,7.255277778
EP000018980057,17.92638889
EP000018980058,10.4175
EP000018980059,6.676666667
EP000018980060,9.319166667
EP000018980061,5.624444444
EP000018980062,3.301666667
EP000018980063,2.938611111
EP000018980064,1.193888889
EP000018980065,5.611111111
EP000018980067,2.456666667
EP000018980068,1.090277778
EP000018980069,2.970555556
EP000018980070,3.07
EP000018980071,4.115277778
EP000018980072,0.496666667
EP000018980073,0.2175
EP000018980074,2.800555556
EP000018980075,2.486944444
EP000018980076,0.5425
EP000018980077,0.092222222
EP000018980078,1.310833333
EP000018980079,1.562222222
EP000018980081,0.640555556
EP000018980082,1.085277778
EP000018980083,0.003888889
EP000018980084,0.919166667
EP000018980085,0.352777778
EP000018980086,0.427222222
EP000018980088,1.619444444
EP000018980089,0.913888889
EP000018980090,0.696944444
EP000018980091,1.433888889
EP000018980092,0.415555556
EP000018980094,0.430555556
EP000018980095,0.993055556
EP000018980096,1.740277778
EP000018980097,0.429444444
EP000018980098,2.901944444
EP000018980099,0.609722222
EP000018980100,0.001666667
EP000018980101,0.430555556
EP000018980102,0.853611111
EP000018980103,0.414722222
EP000018980104,1.093888889
EP000018980105,1.143055556
EP000018980106,1.287222222
EP000018980107,2.5125
EP000018980108,0.844166667
EP000018980109,0.861666667
EP000018980110,1.906944444
EP000018980111,0.388055556
EP000018980112,1.298888889
EP000018980113,0.4425
EP000018980114,0.7175
EP000018980115,3.869722222
EP000018980116,0.841111111
EP000018980117,2.704722222
EP000018980118,2.506111111
EP000018980119,2.023055556
EP000018980120,2.063611111
EP000018980121,5.789166667
EP000018980122,4.730277778
EP000018980123,1.236666667
EP000018980125,6.366944444
EP000018980126,2.393055556
EP000018980127,5.3625
EP000018980129,4.476944444
EP000018980130,2.401666667
EP000018980131,13.01972222
EP000018980133,2.831666667
EP000020490117,0.365555556
EP000020490119,0.426388889
EP000020490120,0.125277778
EP000020490124,0.018888889
EP000020490125,0.001666667
EP000020490127,0.224444444
EP000020490129,0.009166667
EP000020490131,0.007222222
EP000020490132,0.027777778
EP000020490133,0.004444444
EP000020490138,1.122777778
EP000020490139,0.370833333
EP000020490140,0.003611111
EP000020490141,0.001388889
EP000020490144,0.001666667
EP000020490146,0.001666667
EP000020490149,0.001111111
EP000020490151,0.363055556
EP000020490153,0.373055556
EP000020490154,0.375
EP000020490157,0.370555556
EP000020490158,0.002222222
EP000020490159,0.373333333
EP000020490160,0.429722222
EP000020490167,0.363888889
EP000020490168,0.006944444
EP000020490169,0.005
EP000020490170,0.001388889
EP000020490174,0.001111111
EP000020490175,0.0075
EP000020490176,0.011388889
EP000020490178,0.018055556
EP000020490179,0.016111111
EP000020490181,0.383611111
EP000020490182,0.092222222
EP000020490183,0.050555556
EP000020490186,5.56E-04
EP000020490187,0.003888889
EP000020490188,0.006388889
EP000020490192,0.0625
EP000020490195,0.001388889
EP000020490196,0.743611111
EP000020490197,0.001388889
EP000020490199,0.308055556
EP000020490200,0.483611111
EP000020490205,0.363055556
EP000021060046,91.21111111
EP000021060047,95.23472222
EP000021060048,80.83583333
EP000021060049,168.2252778
EP000021060050,129.3280556
EP000021400004,0.677777778
EP000021400006,0.103055556
EP000021400011,1.715555556
EP000021400016,1.294444444
EP000021400017,1.71
EP000021400019,2.663055556
EP000021400021,2.255
EP000021400023,0.316388889
EP000021400025,0.856944444
EP000021400026,1.963888889
EP000021400027,2.199722222
EP000021400028,0.4725
EP000021400029,1.394166667
EP000021400030,2.355
EP000021400031,0.889166667
EP000021400034,0.887222222
EP000021400035,1.615555556
EP000021400036,0.433333333
EP000021400037,0.450277778
EP000021400040,2.928333333
EP000021400042,1.622222222
EP000021400043,3.816111111
EP000021400044,2.182777778
EP000021400045,3.753611111
EP000021400046,1.349166667
EP000021400047,3.080277778
EP000021400048,3.094166667
EP000021400049,1.289166667
EP000021400050,2.165
EP000021400051,0.227777778
EP000021446066,2.183055556
EP000021446082,0.007222222
EP000021446189,1.583611111
EP000022130001,21.92361111
EP000022130008,7.129722222
EP000022130056,4.160555556
EP000022130080,24.00361111
EP000022130084,33.24833333
EP000022130088,17.45
EP000022130092,32.72777778
EP000024850001,3.574722222
EP000024850002,1.899722222
EP000024850003,1.619444444
EP000024850004,2.377222222
EP000024850006,3.281388889
EP000024850007,2.331944444
EP000024850008,0.235555556
EP000024850010,3.773888889
EP000024850011,3.045277778
EP000024850012,2.280833333
EP000024850013,1.581111111
EP000024850014,1.289166667
EP000024850016,1.271666667
EP000024850017,0.081666667
EP000024850019,2.426666667
EP000024850020,1.575555556
EP000024850046,9.126944444
EP000024850047,0.825277778
EP000024850050,4.836111111
EP000024850051,3.900277778
EP000024850052,0.774722222
EP000024850053,3.280555556
EP000024850054,7.827777778
EP000024850055,2.437777778
EP000024850056,0.016111111
EP000024850059,1.025
EP000024850061,0.803888889
EP000024850062,2.356388889
EP000024850063,2.656666667
EP000024850072,1.813333333
EP000024850074,1.795833333
EP000024850075,0.723055556
EP000024850076,3.378611111
EP000024850077,2.550833333
EP000024850084,0.777222222
EP000024850094,1.925
EP000024850095,0.006944444
EP000024850098,0.104722222
EP000024850099,2.120833333
EP000024850100,0.811111111
EP000024850101,0.207777778
EP000024850104,0.801944444
EP000024850106,0.015555556
EP000024850108,0.808333333
EP000024850109,4.039166667
EP000024850110,0.060833333
EP000024850111,0.273611111
EP000024850113,5.56E-04
EP000024850137,1.837777778
EP000024850138,0.770555556
EP000024850139,0.848055556
EP000024850140,1.5675
EP000024850143,1.275555556
EP000024850144,1.616388889
EP000024850145,1.794444444
EP000024850147,6.025555556
EP000024850148,4.222222222
EP000024850149,3.567222222
EP000024850152,5.450833333
EP000024850154,1.429166667
EP000024850155,1.173888889
EP000024850156,2.479722222
EP000024850176,3.004722222
EP000024850186,3.003055556
EP000024850192,2.078888889
EP000024850246,0.150833333
EP000024850247,3.229444444
EP000025260001,5.635555556
EP000025260002,3.861388889
EP000025260003,0.554166667
EP000025260004,0.987777778
EP000025260005,4.894166667
EP000025260006,4.362777778
EP000025260007,1.595555556
EP000025260010,4.837777778
EP000025260011,3.5325
EP000025260012,0.732777778
EP000025260013,2.581388889
EP000025260015,1.944444444
EP000025260017,0.753611111
EP000025260018,0.096666667
EP000025260021,0.829444444
EP000025260023,0.325277778
EP000025260025,0.813055556
EP000025260026,0.821666667
EP000025260027,1.066944444
EP000025260032,1.591388889
EP000025260033,4.027222222
EP000025260036,4.288888889
EP000025260037,1.649444444
EP000025260038,1.542222222
EP000025260039,0.23
EP000025260042,0.811388889
EP000025260044,0.828055556
EP000025260058,0.816388889
EP000025260061,0.005277778
EP000025260062,1.42
EP000025260064,1.671666667
EP000025260065,0.830277778
EP000025260069,5.118888889
EP000025260070,0.830555556
EP000025260071,1.661111111
EP000025260072,0.830833333
EP000025260073,0.011666667
EP000025260076,3.275555556
EP000025260077,1.215833333
EP000025260078,0.204722222
EP000025260082,1.326388889
EP000025260083,0.484166667
EP000025260084,0.831111111
EP000025260087,1.89
EP000025260088,0.119722222
EP000025260093,3.954444444
EP000025260094,0.830555556
EP000025260095,13.4825
EP000025260097,14.57777778
